code,street,city,state,zip,location_name
W604,"4014 Valley Drive","Louisville","CA","71966","URBAN LOGISTICS"
W359,"3704 Elm Street","San Antonio","HI","19407","FEDERAL TRANSPORT"
B424,"5210 River Road","Boston","IL","62118","SECURE DELIVERY"
C714,"7903 Valley Drive","Colorado Springs","ME","10784","MOUNTAIN TRANSPORT"
F285,"3112 Cherry Street","Albuquerque","NV","36605","TRUSTED SHIPPING"
C129,"9338 Church Street","Boston","CO","41870","URBAN LOGISTICS"
F382,"7816 Pine Road","Baltimore","PA","78341","URBAN LOGISTICS"
F897,"3420 Church Street","New York","OR","40478","FAST DELIVERY INC"
E186,"1006 Jefferson Road","Kansas City","WI","53222","WESTERN SHIPPING"
E507,"1913 Rose Street","Kansas City","WY","56731","SUBURBAN FREIGHT"
E590,"8748 Elm Street","Boston","HI","21575","NATIONWIDE TRANSPORT"
B131,"3427 Madison Drive","New York","RI","82194","PRIORITY SHIPPING"
A503,"8844 Willow Road","Kansas City","NJ","86975","GLOBAL SHIPPING CO"
E543,"4718 Lake Road","Tucson","NV","41918","NATIONAL SHIPPING"
C980,"5037 Lincoln Avenue","Chicago","NM","14325","COASTAL CARRIERS"
W140,"1937 Second Avenue","Portland","NE","94029","RAPID TRANSIT LLC"
D643,"1702 Washington Street","Seattle","IL","29287","STANDARD LOGISTICS"
E962,"1832 Birch Avenue","San Antonio","CT","36440","PREMIER FREIGHT"
F612,"6256 Summer Avenue","Fresno","ND","79586","METRO DELIVERY"
E255,"2241 Ash Street","Memphis","MN","88797","WESTERN SHIPPING"
E805,"7176 Park Road","Atlanta","AL","37331","SUPERIOR SHIPPING"
A485,"8576 Main Street","Atlanta","AR","39077","TRUSTED SHIPPING"
E769,"6188 Maple Drive","Atlanta","LA","47327","MOUNTAIN TRANSPORT"
A223,"5211 Sunset Boulevard","Albuquerque","VT","69870","NATIONAL SHIPPING"
E918,"927 Broadway","Chicago","OK","39280","EFFICIENT DELIVERY"
W957,"5508 Second Avenue","Las Vegas","LA","34141","ADVANCED TRANSPORT"
W993,"5004 Forest Avenue","Columbus","SD","54776","EASTERN TRANSPORT"
L159,"5146 Birch Avenue","Miami","ND","12184","NATIONAL SHIPPING"
B820,"6479 Second Avenue","Dallas","TN","59966","MODERN FREIGHT"
E523,"6456 Church Street","Phoenix","TN","85314","GLOBAL SHIPPING CO"
L551,"5635 Hill Street","Kansas City","NY","10035","ADVANCED TRANSPORT"
E137,"1052 Forest Avenue","Denver","NC","38110","CONSOLIDATED CARRIERS"
A173,"3165 First Street","Indianapolis","MO","50871","INTEGRATED LOGISTICS"
W960,"7367 Creek Lane","Oklahoma City","MS","69410","EFFICIENT DELIVERY"
L202,"4490 Ash Street","El Paso","TX","88448","EXPRESS TRANSPORT"
A468,"6228 School Road","Portland","AZ","94142","CONSOLIDATED CARRIERS"
D313,"93 Jefferson Road","Fort Worth","WY","98769","ADVANCED TRANSPORT"
W929,"708 Cherry Street","Fort Worth","MA","39674","EXPRESS TRANSPORT"
F814,"4545 Ash Street","Milwaukee","MN","27259","MODERN FREIGHT"
C380,"6643 School Road","San Jose","MA","75984","EFFICIENT DELIVERY"
A455,"5650 Garden Street","Dallas","AZ","78729","MOUNTAIN TRANSPORT"
F940,"9886 Garden Street","Portland","MA","44028","PRIORITY SHIPPING"
E145,"4407 Creek Lane","Charlotte","NY","84853","SUBURBAN FREIGHT"
E552,"8505 Oak Avenue","Albuquerque","TX","44132","SECURE DELIVERY"
C352,"2770 River Road","Jacksonville","AK","30109","SECURE DELIVERY"
D905,"8333 Holly Lane","Portland","MT","69048","REGIONAL SHIPPING"
A880,"2977 Washington Street","Baltimore","MD","79222","ADVANCED TRANSPORT"
A232,"6382 School Road","Louisville","FL","12485","NORTHERN FREIGHT"
L446,"7221 Garden Street","Baltimore","ID","20562","CONSOLIDATED CARRIERS"
B797,"9827 Hill Street","Colorado Springs","AZ","26046","EASTERN TRANSPORT"
L921,"5505 Sunset Drive","Portland","MN","20108","AMERICAN FREIGHT"
E684,"7574 Cherry Street","Portland","VA","65512","PREMIER FREIGHT"
E896,"231 Garden Street","Atlanta","IA","10295","PRIORITY SHIPPING"
F744,"6228 School Road","Portland","AZ","94142","PRIORITY SHIPPING"
F856,"7372 Garden Street","Baltimore","OH","23808","EFFICIENT DELIVERY"
W507,"9147 Broadway","Mesa","LA","49267","SOUTHERN CARRIERS"
C703,"4542 Lake Road","San Antonio","NM","40873","MODERN FREIGHT"
D247,"6178 Park Road","Oklahoma City","NJ","69453","TRUSTED SHIPPING"
D353,"7337 Pine Road","Charlotte","MI","61876","STANDARD LOGISTICS"
B367,"3262 Second Avenue","Phoenix","NV","53982","NATIONAL SHIPPING"
F840,"2277 Holly Lane","Dallas","SC","30783","SUPERIOR SHIPPING"
L152,"6147 Church Street","Seattle","MS","87211","EFFICIENT DELIVERY"
A512,"8876 Elm Street","Denver","LA","83542","SUBURBAN FREIGHT"
L119,"9528 Sunset Boulevard","Miami","TN","57239","ADVANCED TRANSPORT"
L179,"4407 Poplar Drive","Miami","ME","20429","UNITED CARRIERS"
W582,"346 Park Road","Tucson","MA","40691","MOUNTAIN TRANSPORT"
W586,"8935 Ash Street","Colorado Springs","NJ","17452","EASTERN TRANSPORT"
E907,"1918 Willow Road","Philadelphia","TN","74977","STANDARD LOGISTICS"
C531,"7557 Main Street","Los Angeles","WY","26318","NATIONAL SHIPPING"
B240,"5449 Second Avenue","Austin","MD","56367","SUBURBAN FREIGHT"
W854,"1568 Mill Street","Mesa","OR","22276","PREMIER FREIGHT"
E464,"6126 Lake Road","New York","MS","15225","RAPID TRANSIT LLC"
L615,"1733 Ash Street","Kansas City","TX","58002","RELIABLE LOGISTICS"
B435,"272 Washington Street","Nashville","NY","27454","MODERN FREIGHT"
B808,"7194 Sunrise Avenue","Los Angeles","SC","83930","COASTAL CARRIERS"
W495,"7415 Hill Street","Albuquerque","HI","37338","CENTRAL LOGISTICS"
E813,"9060 Creek Lane","San Jose","FL","45802","AMERICAN FREIGHT"
B700,"2678 Ridge Road","Chicago","WA","99297","RELIABLE LOGISTICS"
E491,"7989 Broadway","Colorado Springs","AL","98983","MOUNTAIN TRANSPORT"
E835,"3876 Winter Road","Charlotte","CA","70975","TRUSTED SHIPPING"
E937,"6288 Sunset Drive","Philadelphia","VA","30414","NATIONAL SHIPPING"
C849,"8931 Adams Street","Las Vegas","PA","37667","TRUSTED SHIPPING"
W571,"1683 School Road","San Francisco","NH","86124","FAST DELIVERY INC"
A510,"1702 Washington Street","Seattle","IL","29287","VALLEY SHIPPING"
L199,"4894 Church Street","Atlanta","AK","63296","PRIORITY SHIPPING"
C461,"1121 Creek Lane","Detroit","DE","36219","ADVANCED TRANSPORT"
E539,"7529 Sunrise Avenue","Fort Worth","FL","27948","GLOBAL SHIPPING CO"
E359,"7270 Madison Drive","Austin","ID","45806","SUPERIOR SHIPPING"
F598,"785 Second Avenue","Boston","VA","42510","FAST DELIVERY INC"
C423,"4548 River Road","Milwaukee","MA","16460","GLOBAL SHIPPING CO"
E921,"1518 Holly Lane","El Paso","KY","95153","PREMIER FREIGHT"
L666,"1506 Ash Street","Oklahoma City","NJ","58626","UNIFIED LOGISTICS"
L473,"7308 Cedar Lane","New York","PA","73090","NATIONAL SHIPPING"
C345,"1202 Adams Street","Washington","WI","30173","COASTAL CARRIERS"
D729,"5090 Jefferson Road","Dallas","KS","23585","FAST DELIVERY INC"
L523,"6580 Cedar Lane","Memphis","OR","27368","INTEGRATED LOGISTICS"
D146,"4819 Forest Avenue","Columbus","CT","44957","EASTERN TRANSPORT"
A397,"6004 Lincoln Avenue","Houston","WY","35365","NATIONWIDE TRANSPORT"
B858,"8312 Lake Road","Detroit","TN","19327","AMERICAN FREIGHT"
E865,"6710 Willow Road","Memphis","CA","33146","MODERN FREIGHT"
W520,"4528 Sunrise Avenue","Columbus","OK","72395","UNIFIED LOGISTICS"
F335,"2540 Park Road","El Paso","AZ","69953","SUBURBAN FREIGHT"
F886,"6036 Oak Avenue","Chicago","PA","99197","PROFESSIONAL CARRIERS"
F734,"2195 Park Road","Phoenix","CT","20207","DYNAMIC FREIGHT"
W522,"4982 Main Street","Atlanta","WV","50806","PREMIER FREIGHT"
L791,"3940 Cedar Lane","Memphis","NJ","76383","SOUTHERN CARRIERS"
W181,"6311 Elm Street","Kansas City","IN","34234","EASTERN TRANSPORT"
B381,"4867 Creek Lane","Fort Worth","NE","28345","TRUSTED SHIPPING"
B642,"2299 School Road","Fresno","CO","49094","EXPRESS TRANSPORT"
C268,"7678 Oak Avenue","Seattle","MA","49174","PROFESSIONAL CARRIERS"
C884,"698 School Road","Austin","FL","46498","URBAN LOGISTICS"
W643,"6752 Sunset Boulevard","Denver","SC","55473","UNIFIED LOGISTICS"
W659,"1039 Ridge Road","Seattle","ND","98568","SECURE DELIVERY"
F750,"5174 Hill Street","Atlanta","IN","72362","CENTRAL LOGISTICS"
L914,"204 Mill Street","Fort Worth","FL","87401","EASTERN TRANSPORT"
W475,"5507 Ash Street","Tucson","GA","89829","ELITE CARRIERS"
B258,"9515 Adams Street","Mesa","OR","38514","VALLEY SHIPPING"
D976,"1437 River Road","Baltimore","GA","51659","RELIABLE LOGISTICS"
D519,"2453 Sunset Boulevard","Milwaukee","RI","89962","COASTAL CARRIERS"
W722,"4405 Jefferson Road","Dallas","MD","41499","NATIONWIDE TRANSPORT"
W684,"7951 Main Street","San Francisco","TX","37060","SUBURBAN FREIGHT"
B101,"2730 First Street","Miami","AR","27041","STANDARD LOGISTICS"
F532,"6114 Adams Street","Louisville","HI","35068","ELITE CARRIERS"
C926,"9324 Pine Road","Detroit","GA","55759","SUBURBAN FREIGHT"
C656,"4847 Mill Street","Houston","MA","50172","FEDERAL TRANSPORT"
A874,"4400 Garden Street","Sacramento","CO","55316","EASTERN TRANSPORT"
B892,"3811 Ridge Road","Colorado Springs","CO","64505","DYNAMIC FREIGHT"
W791,"6385 Maple Drive","San Jose","MA","39805","RAPID TRANSIT LLC"
B985,"6610 Madison Drive","Atlanta","OH","67847","SUBURBAN FREIGHT"
B785,"6898 First Street","San Jose","PA","55932","CONTINENTAL LOGISTICS"
C205,"8776 Lake Road","Columbus","AK","68888","NATIONWIDE TRANSPORT"
D922,"2981 Summer Avenue","Boston","MA","10138","MODERN FREIGHT"
W301,"275 Sunset Drive","Baltimore","FL","49628","SUPERIOR SHIPPING"
C254,"1245 Summer Avenue","Dallas","NJ","75114","SECURE DELIVERY"
D666,"9073 Forest Avenue","Philadelphia","NE","87187","CENTRAL LOGISTICS"
C893,"1535 Valley Drive","Denver","ID","94997","CONSOLIDATED CARRIERS"
E934,"3842 Winter Road","Las Vegas","MT","12951","REGIONAL SHIPPING"
B944,"7824 Cedar Lane","Charlotte","OR","89265","MODERN FREIGHT"
C497,"9338 Church Street","Boston","CO","41870","METRO DELIVERY"
F397,"8948 Broadway","Dallas","IA","54843","UNITED CARRIERS"
A803,"5840 Summer Avenue","Indianapolis","VA","39966","CONSOLIDATED CARRIERS"
L705,"2102 Oak Avenue","Colorado Springs","ME","50014","QUALITY TRANSPORT"
A269,"440 Mill Street","Nashville","HI","38748","MOUNTAIN TRANSPORT"
B520,"3996 Ash Street","Albuquerque","DE","74020","METRO DELIVERY"
A705,"9604 Mountain View","Atlanta","GA","15938","EASTERN TRANSPORT"
F602,"6245 Birch Avenue","San Diego","PA","61560","ADVANCED TRANSPORT"
F874,"3124 Garden Street","San Jose","WI","91338","URBAN LOGISTICS"
F385,"2296 Winter Road","Dallas","ME","97344","EFFICIENT DELIVERY"
D629,"2770 River Road","Jacksonville","AK","30109","VALLEY SHIPPING"
F392,"2457 Madison Drive","Charlotte","HI","64607","RAPID TRANSIT LLC"
B812,"6147 Church Street","Seattle","MS","87211","MODERN FREIGHT"
A524,"1378 Main Street","New York","SC","41327","WESTERN SHIPPING"
L356,"8692 Spring Street","New York","NC","34137","REGIONAL SHIPPING"
L742,"9493 Oak Avenue","Seattle","PA","54045","EFFICIENT DELIVERY"
E228,"4007 School Road","Mesa","DE","95176","SECURE DELIVERY"
A305,"6923 Garden Street","Atlanta","IL","38324","FEDERAL TRANSPORT"
E213,"4407 Poplar Drive","Miami","ME","20429","ADVANCED TRANSPORT"
A176,"3112 Cherry Street","Albuquerque","NV","36605","STANDARD LOGISTICS"
B351,"3812 Washington Street","Tucson","CT","90990","FAST DELIVERY INC"
F427,"2987 Poplar Drive","Fort Worth","CT","69949","PROFESSIONAL CARRIERS"
D470,"9712 Ash Street","Detroit","IA","32066","NORTHERN FREIGHT"
W146,"8313 Creek Lane","Sacramento","TX","14782","EASTERN TRANSPORT"
W555,"2346 First Street","Tucson","WV","40774","URBAN LOGISTICS"
C875,"4684 Winter Road","Kansas City","MS","61240","EFFICIENT DELIVERY"
E843,"7520 Cherry Street","Sacramento","ID","86469","UNIFIED LOGISTICS"
E394,"8375 Jefferson Road","Boston","MD","57425","SUPERIOR SHIPPING"
B306,"8956 Summer Avenue","Detroit","DE","40883","NATIONAL SHIPPING"
L294,"1949 Poplar Drive","Baltimore","FL","82202","METRO DELIVERY"
A184,"1429 Ash Street","Memphis","KY","70278","METRO DELIVERY"
F129,"3449 Ridge Road","Kansas City","AZ","76782","CENTRAL LOGISTICS"
E855,"5069 River Road","Charlotte","VT","27456","METRO DELIVERY"
B970,"4938 Cherry Street","Philadelphia","OK","31234","STANDARD LOGISTICS"
A187,"7275 Sunset Drive","Detroit","KS","22222","CONSOLIDATED CARRIERS"
F737,"3089 Washington Street","Baltimore","NE","44354","REGIONAL SHIPPING"
A883,"3863 Garden Street","Milwaukee","VT","40113","FAST DELIVERY INC"
A827,"3401 Forest Avenue","Mesa","ME","24807","COASTAL CARRIERS"
D292,"5125 Rose Street","Detroit","UT","10417","SUBURBAN FREIGHT"
W343,"9182 Elm Street","Louisville","MO","47491","SOUTHERN CARRIERS"
W284,"7345 Willow Road","Portland","KY","76652","EFFICIENT DELIVERY"
E983,"3347 First Street","Philadelphia","AK","84700","QUALITY TRANSPORT"
L251,"8719 Birch Avenue","Los Angeles","AL","18299","ADVANCED TRANSPORT"
A624,"5662 Poplar Drive","Dallas","ND","35849","AMERICAN FREIGHT"
F673,"9707 Sunset Drive","Kansas City","NY","30445","MOUNTAIN TRANSPORT"
W283,"9211 First Street","Chicago","AK","53707","SOUTHERN CARRIERS"
B241,"3892 Cedar Lane","Denver","AZ","83337","WESTERN SHIPPING"
E795,"451 Summer Avenue","Jacksonville","VT","98859","AMERICAN FREIGHT"
E542,"889 Lake Road","Nashville","TX","10357","CENTRAL LOGISTICS"
W206,"402 Birch Avenue","Sacramento","CA","66223","DYNAMIC FREIGHT"
D999,"6713 Summer Avenue","Las Vegas","KY","71468","CENTRAL LOGISTICS"
W993,"6255 Creek Lane","Miami","ME","98623","PREMIER FREIGHT"
W780,"670 Cedar Lane","Detroit","IL","72151","SUBURBAN FREIGHT"
E589,"2669 Willow Road","Jacksonville","ID","44852","QUALITY TRANSPORT"
E198,"3876 Winter Road","Charlotte","CA","70975","WESTERN SHIPPING"
W950,"6492 Jefferson Road","Dallas","NE","97009","EXPRESS TRANSPORT"
D347,"2025 Holly Lane","Atlanta","NE","27094","PROFESSIONAL CARRIERS"
B165,"5004 Forest Avenue","Columbus","SD","54776","GLOBAL SHIPPING CO"
F129,"5862 Ash Street","New York","SC","11021","ADVANCED TRANSPORT"
A952,"8361 First Street","San Francisco","IN","76870","QUALITY TRANSPORT"
L215,"6147 Church Street","Seattle","MS","87211","INTEGRATED LOGISTICS"
D498,"5400 Maple Drive","Mesa","NJ","69446","CONTINENTAL LOGISTICS"
C684,"2527 Lincoln Avenue","Baltimore","NV","86136","UNIFIED LOGISTICS"
A715,"9462 Sunset Drive","El Paso","NY","61371","WESTERN SHIPPING"
C974,"7595 Spring Street","Albuquerque","RI","22508","GLOBAL SHIPPING CO"
C887,"8764 Mill Street","Sacramento","VT","45764","NATIONAL SHIPPING"
F362,"5897 Holly Lane","Albuquerque","MS","77632","PREMIER FREIGHT"
C269,"5174 Hill Street","Atlanta","IN","72362","STANDARD LOGISTICS"
A678,"7305 Park Road","Fresno","NY","92525","CENTRAL LOGISTICS"
E656,"1948 Church Street","Albuquerque","HI","85379","STANDARD LOGISTICS"
E475,"5286 River Road","Houston","PA","12522","VALLEY SHIPPING"
W781,"1268 Sunset Drive","Memphis","SC","11683","URBAN LOGISTICS"
W183,"4538 Second Avenue","Seattle","WY","23860","URBAN LOGISTICS"
B661,"5707 Washington Street","Atlanta","KY","10654","MOUNTAIN TRANSPORT"
A834,"8124 Ridge Road","Dallas","KS","79945","PREMIER FREIGHT"
B252,"6842 Cherry Street","Louisville","AZ","49762","URBAN LOGISTICS"
D719,"5116 Jefferson Road","Albuquerque","CO","91506","MODERN FREIGHT"
F796,"4059 Park Road","New York","NM","40029","EASTERN TRANSPORT"
L493,"1415 Sunrise Avenue","Atlanta","GA","57922","FAST DELIVERY INC"
A931,"4260 Birch Avenue","Phoenix","MA","20635","NORTHERN FREIGHT"
C469,"137 Oak Avenue","Sacramento","MD","34071","CONTINENTAL LOGISTICS"
A205,"3861 Rose Street","Baltimore","VT","75827","EFFICIENT DELIVERY"
A398,"308 Holly Lane","Los Angeles","OK","87143","DYNAMIC FREIGHT"
F533,"2493 Spring Street","Indianapolis","MO","11322","CENTRAL LOGISTICS"
W479,"927 Broadway","Chicago","OK","39280","STANDARD LOGISTICS"
E756,"5700 Elm Street","Houston","RI","47844","COASTAL CARRIERS"
D331,"1231 Sunset Boulevard","Sacramento","RI","73794","DYNAMIC FREIGHT"
L814,"8295 Cherry Street","Mesa","HI","18843","WESTERN SHIPPING"
E315,"8719 Birch Avenue","Los Angeles","AL","18299","NATIONWIDE TRANSPORT"
F838,"3677 Poplar Drive","Phoenix","TN","88297","MOUNTAIN TRANSPORT"
W545,"3896 Hill Street","Mesa","FL","95199","INTEGRATED LOGISTICS"
E484,"6399 Elm Street","Atlanta","SD","66370","QUALITY TRANSPORT"
A848,"2277 Holly Lane","Dallas","SC","30783","SOUTHERN CARRIERS"
B930,"3280 Lake Road","Philadelphia","SC","52686","CONTINENTAL LOGISTICS"
C809,"4288 Washington Street","Chicago","WY","50931","FEDERAL TRANSPORT"
L563,"5840 Summer Avenue","Indianapolis","VA","39966","NATIONAL SHIPPING"
E436,"7512 Mill Street","San Diego","CT","16631","CONSOLIDATED CARRIERS"
C664,"2804 Ash Street","Baltimore","ME","72685","FEDERAL TRANSPORT"
C192,"6116 Lincoln Avenue","Sacramento","GA","94869","GLOBAL SHIPPING CO"
B889,"7599 Sunset Drive","Jacksonville","CO","39317","RAPID TRANSIT LLC"
W632,"3339 Willow Road","Portland","MS","13475","URBAN LOGISTICS"
C522,"7414 Maple Drive","Chicago","HI","18419","PRIORITY SHIPPING"
L586,"8151 Cedar Lane","Oklahoma City","MS","42563","EASTERN TRANSPORT"
E731,"129 Adams Street","El Paso","AZ","83715","FAST DELIVERY INC"
C553,"400 Mountain View","Philadelphia","IA","21415","GLOBAL SHIPPING CO"
L601,"324 Ash Street","Portland","AL","79787","CONTINENTAL LOGISTICS"
W694,"862 Ash Street","Tucson","WY","57322","EXPRESS TRANSPORT"
W202,"9604 Mountain View","Atlanta","GA","15938","REGIONAL SHIPPING"
A680,"3429 Garden Street","Jacksonville","NC","38440","TRIPPLE A TRANS LLC"
D824,"8998 Adams Street","Boston","NM","75441","UNIFIED LOGISTICS"
E304,"1681 Forest Avenue","Los Angeles","MS","10830","PREMIER FREIGHT"
B993,"2636 Second Avenue","Dallas","NV","43451","NATIONAL SHIPPING"
W612,"8343 Second Avenue","Sacramento","NV","59854","STANDARD LOGISTICS"
E701,"6966 Lake Road","Las Vegas","WI","62066","METRO DELIVERY"
B354,"8982 Broadway","Louisville","NC","86615","MOUNTAIN TRANSPORT"
C967,"4355 Ridge Road","San Francisco","MD","24032","NORTHERN FREIGHT"
B286,"8040 Valley Drive","Jacksonville","NE","65552","AMERICAN FREIGHT"
W975,"6780 Cherry Street","Fresno","AK","84557","QUALITY TRANSPORT"
F874,"2015 First Street","Chicago","IN","59478","PREMIER FREIGHT"
C648,"5031 Second Avenue","Charlotte","LA","41708","EASTERN TRANSPORT"
L398,"3833 Ash Street","Louisville","WV","20647","UNITED CARRIERS"
D239,"1777 Poplar Drive","Phoenix","OK","71599","CONSOLIDATED CARRIERS"
L916,"6329 Washington Street","Nashville","KS","20812","GLOBAL SHIPPING CO"
W486,"9362 Oak Avenue","Denver","MN","54633","EXPRESS TRANSPORT"
F777,"790 Madison Drive","Boston","TN","89372","EFFICIENT DELIVERY"
A377,"9886 Park Road","Memphis","SC","36123","METRO DELIVERY"
A849,"5987 First Street","Charlotte","WV","22601","RAPID TRANSIT LLC"
E399,"273 Spring Street","Phoenix","UT","73201","SOUTHERN CARRIERS"
D125,"8008 Sunset Boulevard","Colorado Springs","DE","91497","ELITE CARRIERS"
D864,"691 Ridge Road","Indianapolis","CO","49635","INTEGRATED LOGISTICS"
A817,"4033 Creek Lane","Fort Worth","MS","30426","FEDERAL TRANSPORT"
F275,"9311 Adams Street","Atlanta","AL","93661","METRO DELIVERY"
A205,"391 Sunset Drive","Atlanta","DE","37097","ELITE CARRIERS"
D840,"9043 Valley Drive","Albuquerque","ID","54798","REGIONAL SHIPPING"
W365,"8728 Sunset Drive","San Diego","NE","58098","EASTERN TRANSPORT"
B198,"4847 Jefferson Road","Miami","NV","94833","CENTRAL LOGISTICS"
F964,"7824 Sunset Boulevard","Los Angeles","CA","71419","RAPID TRANSIT LLC"
B636,"6068 Madison Drive","Memphis","CA","86266","DYNAMIC FREIGHT"
D975,"402 Birch Avenue","Oklahoma City","VA","22559","SOUTHERN CARRIERS"
W390,"9736 First Street","El Paso","WV","84860","UNITED CARRIERS"
F346,"2430 Main Street","Charlotte","WA","92325","REGIONAL SHIPPING"
L723,"4513 Creek Lane","Memphis","NH","84636","COASTAL CARRIERS"
C218,"4647 Rose Street","San Francisco","AZ","81975","VALLEY SHIPPING"
L334,"7238 Broadway","New York","GA","24140","METRO DELIVERY"
L824,"6410 Cherry Street","Detroit","FL","74593","CONTINENTAL LOGISTICS"
L884,"1818 Willow Road","Philadelphia","WV","12783","NATIONAL SHIPPING"
C940,"4051 Maple Drive","Tucson","KS","17197","AMERICAN FREIGHT"
W969,"9900 Ash Street","Colorado Springs","ME","14942","EXPRESS TRANSPORT"
F158,"2217 Garden Street","San Antonio","GA","23848","EXPRESS TRANSPORT"
D797,"9899 Church Street","Tucson","WA","60702","CONSOLIDATED CARRIERS"
W683,"6656 Jefferson Road","Nashville","OR","42574","URBAN LOGISTICS"
A222,"4276 Willow Road","Houston","WI","18391","FEDERAL TRANSPORT"
E203,"8523 Holly Lane","San Jose","MN","59887","UNITED CARRIERS"
A719,"2209 Main Street","Oklahoma City","MS","86187","EFFICIENT DELIVERY"
C502,"670 Cedar Lane","Detroit","IL","72151","INTEGRATED LOGISTICS"
L949,"1367 Cherry Street","San Jose","AK","82662","AMERICAN FREIGHT"
D629,"6880 Hill Street","Chicago","MN","50556","SECURE DELIVERY"
A366,"1234 Second Avenue","Atlanta","LA","83564","AMERICAN FREIGHT"
C139,"9191 Adams Street","Las Vegas","AZ","90241","NATIONAL SHIPPING"
C956,"1942 Rose Street","Indianapolis","DE","73212","WESTERN SHIPPING"
